0.500000000000000	19.9528634318898	0	6.83333333333333
1	19.4020927720143	0	6.66666666666667
1.50000000000000	19.2662141451882	0	6.50000000000000
2	19.2367430737245	0	6.33333333333333
2.50000000000000	19.2108704290376	0	6.16666666666667
3	19.1593524194124	0	6
3.50000000000000	19.0960183830839	0	6
4	19.0433163042459	0	6
4.50000000000000	19.1145994040018	0	6
5	19.1129409429701	0	6
5.50000000000000	19.0370174258458	0	6
6	18.9865141992850	0	6
6.50000000000000	19.0354972349599	0	6.16666666666667
7	18.9659494897092	0	6.33333333333333
7.50000000000000	18.9543448442524	1.76193110493827	6.50000000000000
8	18.9800962459178	3.52386220987654	6.66666666666667
8.50000000000000	18.8973228739100	15.2194718919753	6.83333333333333
9	18.8684504024797	26.9150815740741	7
9.50000000000000	18.9273457224052	46.9342317808642	7.50000000000000
10	18.9419232176361	66.9533819876543	8
10.5000000000000	18.9383137003088	79.3781641697531	8.50000000000000
11	18.9719578154331	91.8029463518518	9
11.5000000000000	19.0012582443994	82.2641183271605	9.50000000000000
12	19.0477960812978	72.7252903024691	10
12.5000000000000	19.0321496819220	61.2727381203704	10.3333333333333
13	19.0613738417776	49.8201859382716	10.6666666666667
13.5000000000000	19.0369529024390	38.3676337561729	11
14	18.9969198147875	26.9150815740741	11.3333333333333
14.5000000000000	18.9644214623718	16.5865524444445	11.6666666666667
15	18.9959329786949	6.25802331481481	12
15.5000000000000	18.9508662569632	3.12901165740741	12
16	18.9292197928921	0	12
16.5000000000000	18.8813120539959	0	12
17	18.8366224444025	0	12
17.5000000000000	18.8717219464643	0	12
18	18.8512602951752	0	12
18.5000000000000	18.8776190176620	0	11.6666666666667
19	18.8545591308769	0	11.3333333333333
19.5000000000000	18.8511391568366	0	11
20	18.7862124746706	0	10.6666666666667
20.5000000000000	18.7696515779744	0	10.3333333333333
21	18.7485365458498	0	10
21.5000000000000	18.7901463412881	0	9.83333333333333
22	18.8476195634983	0	9.66666666666667
22.5000000000000	18.7744812584371	0	9.50000000000000
23	18.7180052800712	0	9.33333333333333
23.5000000000000	18.7546634214852	0	9.16666666666667
24	18.6838996247513	0	9
24.5000000000000	18.6630146666539	0	9
25	18.7155430285645	0	9
25.5000000000000	18.6590782646049	0	9
26	18.6803027959392	0	9
26.5000000000000	18.7014385122958	0	9
27	18.6597078283426	0	9
27.5000000000000	18.6640085397389	0	8.83333333333333
28	18.5759427289000	0	8.66666666666667
28.5000000000000	18.6316602862346	0	8.50000000000000
29	18.6634779200520	0	8.33333333333333
29.5000000000000	18.6028772712997	0	8.16666666666667
30	18.5275475158312	0	8
30.5000000000000	18.5546201715156	0.243057500000000	8
31	18.5329256685816	0.486115000000000	8
31.5000000000000	18.5467496772326	5.77190831481480	8
32	18.5354393219476	11.0577016296296	8
32.5000000000000	18.5229117748045	31.0768518364198	8
33	18.5123610024729	51.0960020432099	8
33.5000000000000	18.5082176039597	58.3867839629630	8.50000000000000
34	18.5210541963371	65.6775658827160	9
34.5000000000000	18.5706415156735	78.4971986172839	9.50000000000000
35	18.5104868261627	91.3168313518518	10
35.5000000000000	18.5721349974564	95.0837510617284	10.5000000000000
36	18.6248262964244	98.8506707716049	11
36.5000000000000	18.6216308955319	82.9020263796296	11.3333333333333
37	18.6829620998684	66.9533819876543	11.6666666666667
37.5000000000000	18.6858716686556	54.6198642530864	12
38	18.6284684496516	42.2863465185185	12.3333333333333
38.5000000000000	18.6452781899247	30.1958862839506	12.6666666666667
39	18.6045697542066	18.1054260493827	13
39.5000000000000	18.5837044544351	9.29577052469135	12.8333333333333
40	18.5449190241495	0.486115000000000	12.6666666666667
40.5000000000000	18.5481168468070	0.243057500000000	12.5000000000000
41	18.4630344062603	0	12.3333333333333
41.5000000000000	18.4867565068716	0	12.1666666666667
42	18.4664998942792	0	12
42.5000000000000	18.4423642113028	0	11.5000000000000
43	18.4769749283196	0	11
43.5000000000000	18.4234023253097	0	10.5000000000000
44	18.4498387862698	0	10
44.5000000000000	18.4509620938538	0	9.50000000000000
45	18.4047484985624	0	9
45.5000000000000	18.4051448377226	0	8.66666666666667
46	18.4033301828258	0	8.33333333333333
46.5000000000000	18.3688362668816	0	8
47	18.3742599021693	0	7.66666666666667
47.5000000000000	18.3065544605388	0	7.33333333333333
48	18.3637613819183	0	7
48.5000000000000	18.2863927081765	0	7.16666666666667
49	18.2478353947357	0	7.33333333333333
49.5000000000000	18.3314071133466	0	7.50000000000000
50	18.2753763763089	0	7.66666666666667
50.5000000000000	18.2783248636388	0	7.83333333333333
51	18.2417747455254	0	8
51.5000000000000	18.2100884936141	0	8
